CONTAINER ID,NAME,CPU %,MEM USAGE (B),MEM LIMIT (B),MEM %,NETWORK IN (kB),NETWORK OUT (kB),BLOCK IN (kB),BLOCK OUT (kB),PIDS
3c8ef68fae4f,sfe_drone,106.98%,455.6MiB,1.938GiB,22.95%,44.5MB,45MB,86kB,2.27MB,5
4792b602a5f2,sfe_laptop,60.25%,458.2MiB,1.938GiB,23.09%,45MB,44.5MB,90.1kB,2.47MB,8
3c8ef68fae4f,sfe_drone,108.72%,464.9MiB,1.938GiB,23.42%,44.6MB,45.1MB,86kB,2.27MB,5
4792b602a5f2,sfe_laptop,93.53%,467.6MiB,1.938GiB,23.56%,45.1MB,44.6MB,90.1kB,2.47MB,6
3c8ef68fae4f,sfe_drone,108.72%,464.9MiB,1.938GiB,23.42%,44.6MB,45.1MB,86kB,2.27MB,5
4792b602a5f2,sfe_laptop,93.53%,467.6MiB,1.938GiB,23.56%,45.1MB,44.6MB,90.1kB,2.47MB,6
3c8ef68fae4f,sfe_drone,109.37%,474MiB,1.938GiB,23.88%,44.6MB,45.1MB,86kB,2.27MB,5
4792b602a5f2,sfe_laptop,94.73%,476.8MiB,1.938GiB,24.02%,45.1MB,44.6MB,90.1kB,2.47MB,6
3c8ef68fae4f,sfe_drone,109.37%,474MiB,1.938GiB,23.88%,44.6MB,45.1MB,86kB,2.27MB,5
4792b602a5f2,sfe_laptop,94.73%,476.8MiB,1.938GiB,24.02%,45.1MB,44.6MB,90.1kB,2.47MB,6
3c8ef68fae4f,sfe_drone,100.44%,474MiB,1.938GiB,23.88%,44.6MB,45.1MB,86kB,2.27MB,5
4792b602a5f2,sfe_laptop,84.35%,476.8MiB,1.938GiB,24.02%,45.1MB,44.6MB,90.1kB,2.47MB,8
3c8ef68fae4f,sfe_drone,100.44%,474MiB,1.938GiB,23.88%,44.6MB,45.1MB,86kB,2.27MB,5
4792b602a5f2,sfe_laptop,84.35%,476.8MiB,1.938GiB,24.02%,45.1MB,44.6MB,90.1kB,2.47MB,8
3c8ef68fae4f,sfe_drone,108.60%,481.6MiB,1.938GiB,24.26%,44.7MB,45.2MB,86kB,2.27MB,11
4792b602a5f2,sfe_laptop,39.90%,483.8MiB,1.938GiB,24.37%,45.2MB,44.7MB,90.1kB,2.47MB,12
3c8ef68fae4f,sfe_drone,108.60%,481.6MiB,1.938GiB,24.26%,44.7MB,45.2MB,86kB,2.27MB,11
4792b602a5f2,sfe_laptop,39.90%,483.8MiB,1.938GiB,24.37%,45.2MB,44.7MB,90.1kB,2.47MB,12
3c8ef68fae4f,sfe_drone,100.20%,483.6MiB,1.938GiB,24.36%,44.7MB,45.2MB,86kB,2.27MB,11
4792b602a5f2,sfe_laptop,62.01%,486.4MiB,1.938GiB,24.50%,45.2MB,44.7MB,90.1kB,2.47MB,12
3c8ef68fae4f,sfe_drone,100.20%,483.6MiB,1.938GiB,24.36%,44.7MB,45.2MB,86kB,2.27MB,11
4792b602a5f2,sfe_laptop,62.01%,486.4MiB,1.938GiB,24.50%,45.2MB,44.7MB,90.1kB,2.47MB,12
3c8ef68fae4f,sfe_drone,105.86%,50.18MiB,1.938GiB,2.53%,44.9MB,45.4MB,86kB,2.27MB,3
4792b602a5f2,sfe_laptop,113.12%,70.92MiB,1.938GiB,3.57%,45.4MB,44.9MB,90.1kB,2.47MB,4
3c8ef68fae4f,sfe_drone,105.86%,50.18MiB,1.938GiB,2.53%,44.9MB,45.4MB,86kB,2.27MB,3
4792b602a5f2,sfe_laptop,113.12%,70.92MiB,1.938GiB,3.57%,45.4MB,44.9MB,90.1kB,2.47MB,4
3c8ef68fae4f,sfe_drone,107.20%,17.23MiB,1.938GiB,0.87%,45MB,45.5MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,89.75%,20.12MiB,1.938GiB,1.01%,45.5MB,45MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,107.20%,17.23MiB,1.938GiB,0.87%,45MB,45.5MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,89.75%,20.12MiB,1.938GiB,1.01%,45.5MB,45MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,106.34%,23.34MiB,1.938GiB,1.18%,45.1MB,45.5MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,83.34%,26.13MiB,1.938GiB,1.32%,45.5MB,45.1MB,90.1kB,2.61MB,12
3c8ef68fae4f,sfe_drone,106.34%,23.34MiB,1.938GiB,1.18%,45.1MB,45.5MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,83.34%,26.13MiB,1.938GiB,1.32%,45.5MB,45.1MB,90.1kB,2.61MB,12
3c8ef68fae4f,sfe_drone,100.17%,32.21MiB,1.938GiB,1.62%,45.1MB,45.6MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,100.69%,35.12MiB,1.938GiB,1.77%,45.6MB,45.1MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,100.17%,32.21MiB,1.938GiB,1.62%,45.1MB,45.6MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,100.69%,35.12MiB,1.938GiB,1.77%,45.6MB,45.1MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,100.24%,32.21MiB,1.938GiB,1.62%,45.1MB,45.6MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,99.84%,35.12MiB,1.938GiB,1.77%,45.6MB,45.1MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,100.24%,32.21MiB,1.938GiB,1.62%,45.1MB,45.6MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,99.84%,35.12MiB,1.938GiB,1.77%,45.6MB,45.1MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,55.02%,43.5MiB,1.938GiB,2.19%,45.2MB,45.7MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,108.26%,46.4MiB,1.938GiB,2.34%,45.7MB,45.2MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,55.02%,43.5MiB,1.938GiB,2.19%,45.2MB,45.7MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,108.26%,46.4MiB,1.938GiB,2.34%,45.7MB,45.2MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,58.56%,43.52MiB,1.938GiB,2.19%,45.2MB,45.7MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.69%,46.48MiB,1.938GiB,2.34%,45.7MB,45.2MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,58.56%,43.52MiB,1.938GiB,2.19%,45.2MB,45.7MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.69%,46.48MiB,1.938GiB,2.34%,45.7MB,45.2MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,36.99%,43.8MiB,1.938GiB,2.21%,45.2MB,45.7MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,110.57%,51.32MiB,1.938GiB,2.59%,45.7MB,45.2MB,90.1kB,2.61MB,12
3c8ef68fae4f,sfe_drone,36.99%,43.8MiB,1.938GiB,2.21%,45.2MB,45.7MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,110.57%,51.32MiB,1.938GiB,2.59%,45.7MB,45.2MB,90.1kB,2.61MB,12
3c8ef68fae4f,sfe_drone,100.12%,52.93MiB,1.938GiB,2.67%,45.3MB,45.8MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,101.01%,60.55MiB,1.938GiB,3.05%,45.8MB,45.3MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,100.12%,52.93MiB,1.938GiB,2.67%,45.3MB,45.8MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,101.01%,60.55MiB,1.938GiB,3.05%,45.8MB,45.3MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,52.97%,61.54MiB,1.938GiB,3.10%,45.3MB,45.8MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,107.30%,68.86MiB,1.938GiB,3.47%,45.8MB,45.3MB,90.1kB,2.61MB,12
3c8ef68fae4f,sfe_drone,52.97%,61.54MiB,1.938GiB,3.10%,45.3MB,45.8MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,107.30%,68.86MiB,1.938GiB,3.47%,45.8MB,45.3MB,90.1kB,2.61MB,12
3c8ef68fae4f,sfe_drone,100.99%,69.61MiB,1.938GiB,3.51%,45.4MB,45.9MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,52.80%,74.9MiB,1.938GiB,3.77%,45.9MB,45.4MB,90.1kB,2.61MB,12
3c8ef68fae4f,sfe_drone,100.99%,69.61MiB,1.938GiB,3.51%,45.4MB,45.9MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,52.80%,74.9MiB,1.938GiB,3.77%,45.9MB,45.4MB,90.1kB,2.61MB,12
3c8ef68fae4f,sfe_drone,109.86%,81.23MiB,1.938GiB,4.09%,45.5MB,46MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,109.95%,83.96MiB,1.938GiB,4.23%,46MB,45.5MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,109.86%,81.23MiB,1.938GiB,4.09%,45.5MB,46MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,109.95%,83.96MiB,1.938GiB,4.23%,46MB,45.5MB,90.1kB,2.61MB,6
3c8ef68fae4f,sfe_drone,104.82%,97.22MiB,1.938GiB,4.90%,45.6MB,46.1MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,106.26%,98.16MiB,1.938GiB,4.95%,46.1MB,45.6MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,104.82%,97.22MiB,1.938GiB,4.90%,45.6MB,46.1MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,106.26%,98.16MiB,1.938GiB,4.95%,46.1MB,45.6MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,87.11%,106.5MiB,1.938GiB,5.37%,45.7MB,46.2MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,105.90%,107.6MiB,1.938GiB,5.42%,46.2MB,45.7MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,87.11%,106.5MiB,1.938GiB,5.37%,45.7MB,46.2MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,105.90%,107.6MiB,1.938GiB,5.42%,46.2MB,45.7MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,54.18%,106.6MiB,1.938GiB,5.37%,45.7MB,46.2MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.19%,107.6MiB,1.938GiB,5.42%,46.2MB,45.7MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,54.18%,106.6MiB,1.938GiB,5.37%,45.7MB,46.2MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.19%,107.6MiB,1.938GiB,5.42%,46.2MB,45.7MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,81.23%,115.8MiB,1.938GiB,5.83%,45.8MB,46.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,109.44%,118.8MiB,1.938GiB,5.98%,46.3MB,45.8MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,81.23%,115.8MiB,1.938GiB,5.83%,45.8MB,46.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,109.44%,118.8MiB,1.938GiB,5.98%,46.3MB,45.8MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,100.05%,115.8MiB,1.938GiB,5.83%,45.8MB,46.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,34.67%,118.8MiB,1.938GiB,5.98%,46.3MB,45.8MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,100.05%,115.8MiB,1.938GiB,5.83%,45.8MB,46.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,34.67%,118.8MiB,1.938GiB,5.98%,46.3MB,45.8MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,108.90%,125.3MiB,1.938GiB,6.31%,45.9MB,46.4MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,90.93%,133.2MiB,1.938GiB,6.71%,46.4MB,45.9MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,108.90%,125.3MiB,1.938GiB,6.31%,45.9MB,46.4MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,90.93%,133.2MiB,1.938GiB,6.71%,46.4MB,45.9MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,69.36%,139.5MiB,1.938GiB,7.03%,46MB,46.5MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,108.21%,142.4MiB,1.938GiB,7.18%,46.5MB,46MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,69.36%,139.5MiB,1.938GiB,7.03%,46MB,46.5MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,108.21%,142.4MiB,1.938GiB,7.18%,46.5MB,46MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,69.17%,157.4MiB,1.938GiB,7.93%,46.1MB,46.6MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,105.51%,160.2MiB,1.938GiB,8.07%,46.6MB,46.1MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,69.17%,157.4MiB,1.938GiB,7.93%,46.1MB,46.6MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,105.51%,160.2MiB,1.938GiB,8.07%,46.6MB,46.1MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,94.73%,162.5MiB,1.938GiB,8.19%,46.2MB,46.7MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,107.68%,165.2MiB,1.938GiB,8.32%,46.7MB,46.2MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,94.73%,162.5MiB,1.938GiB,8.19%,46.2MB,46.7MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,107.68%,165.2MiB,1.938GiB,8.32%,46.7MB,46.2MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,95.57%,176.4MiB,1.938GiB,8.89%,46.3MB,46.8MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,106.70%,179.4MiB,1.938GiB,9.04%,46.8MB,46.3MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,95.57%,176.4MiB,1.938GiB,8.89%,46.3MB,46.8MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,106.70%,179.4MiB,1.938GiB,9.04%,46.8MB,46.3MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,79.74%,185.7MiB,1.938GiB,9.36%,46.4MB,46.9MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,106.18%,188.7MiB,1.938GiB,9.51%,46.9MB,46.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,79.74%,185.7MiB,1.938GiB,9.36%,46.4MB,46.9MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,106.18%,188.7MiB,1.938GiB,9.51%,46.9MB,46.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,99.64%,185.7MiB,1.938GiB,9.36%,46.4MB,46.9MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,90.71%,188.8MiB,1.938GiB,9.51%,46.9MB,46.4MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,99.64%,185.7MiB,1.938GiB,9.36%,46.4MB,46.9MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,90.71%,188.8MiB,1.938GiB,9.51%,46.9MB,46.4MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,99.80%,185.8MiB,1.938GiB,9.36%,46.4MB,46.9MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,188.8MiB,1.938GiB,9.51%,46.9MB,46.4MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,99.80%,185.8MiB,1.938GiB,9.36%,46.4MB,46.9MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,188.8MiB,1.938GiB,9.51%,46.9MB,46.4MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,107.45%,195.1MiB,1.938GiB,9.83%,46.5MB,47MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,93.45%,198.1MiB,1.938GiB,9.98%,47MB,46.5MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,107.45%,195.1MiB,1.938GiB,9.83%,46.5MB,47MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,93.45%,198.1MiB,1.938GiB,9.98%,47MB,46.5MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,99.84%,195.1MiB,1.938GiB,9.83%,46.5MB,47MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,198.1MiB,1.938GiB,9.98%,47MB,46.5MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,99.84%,195.1MiB,1.938GiB,9.83%,46.5MB,47MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,198.1MiB,1.938GiB,9.98%,47MB,46.5MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,98.19%,204.3MiB,1.938GiB,10.29%,46.6MB,47.1MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,77.92%,207.4MiB,1.938GiB,10.45%,47.1MB,46.6MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,98.19%,204.3MiB,1.938GiB,10.29%,46.6MB,47.1MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,77.92%,207.4MiB,1.938GiB,10.45%,47.1MB,46.6MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,68.23%,213.6MiB,1.938GiB,10.76%,46.7MB,47.2MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,108.44%,216.6MiB,1.938GiB,10.91%,47.2MB,46.7MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,68.23%,213.6MiB,1.938GiB,10.76%,46.7MB,47.2MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,108.44%,216.6MiB,1.938GiB,10.91%,47.2MB,46.7MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,20.06%,213.8MiB,1.938GiB,10.77%,46.7MB,47.2MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.45%,216.6MiB,1.938GiB,10.91%,47.2MB,46.7MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,20.06%,213.8MiB,1.938GiB,10.77%,46.7MB,47.2MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.45%,216.6MiB,1.938GiB,10.91%,47.2MB,46.7MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,95.57%,222.9MiB,1.938GiB,11.23%,46.8MB,47.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,91.49%,225.9MiB,1.938GiB,11.38%,47.3MB,46.8MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,95.57%,222.9MiB,1.938GiB,11.23%,46.8MB,47.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,91.49%,225.9MiB,1.938GiB,11.38%,47.3MB,46.8MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,100.18%,222.9MiB,1.938GiB,11.23%,46.8MB,47.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,225.9MiB,1.938GiB,11.38%,47.3MB,46.8MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,100.18%,222.9MiB,1.938GiB,11.23%,46.8MB,47.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,225.9MiB,1.938GiB,11.38%,47.3MB,46.8MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,99.94%,222.9MiB,1.938GiB,11.23%,46.8MB,47.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,225.9MiB,1.938GiB,11.38%,47.3MB,46.8MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,99.94%,222.9MiB,1.938GiB,11.23%,46.8MB,47.3MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,225.9MiB,1.938GiB,11.38%,47.3MB,46.8MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,107.20%,232.2MiB,1.938GiB,11.70%,46.9MB,47.4MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,58.69%,235.2MiB,1.938GiB,11.85%,47.4MB,46.9MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,107.20%,232.2MiB,1.938GiB,11.70%,46.9MB,47.4MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,58.69%,235.2MiB,1.938GiB,11.85%,47.4MB,46.9MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,107.10%,241.5MiB,1.938GiB,12.17%,46.9MB,47.5MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,54.74%,244.5MiB,1.938GiB,12.32%,47.5MB,46.9MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,107.10%,241.5MiB,1.938GiB,12.17%,46.9MB,47.5MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,54.74%,244.5MiB,1.938GiB,12.32%,47.5MB,46.9MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,103.17%,241.8MiB,1.938GiB,12.18%,47MB,47.5MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,72.90%,244.8MiB,1.938GiB,12.33%,47.5MB,47MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,103.17%,241.8MiB,1.938GiB,12.18%,47MB,47.5MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,72.90%,244.8MiB,1.938GiB,12.33%,47.5MB,47MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,62.52%,251.1MiB,1.938GiB,12.65%,47.1MB,47.6MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,109.76%,254MiB,1.938GiB,12.80%,47.6MB,47.1MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,62.52%,251.1MiB,1.938GiB,12.65%,47.1MB,47.6MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,109.76%,254MiB,1.938GiB,12.80%,47.6MB,47.1MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,90.86%,260.1MiB,1.938GiB,13.10%,47.1MB,47.6MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.07%,263.1MiB,1.938GiB,13.26%,47.6MB,47.1MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,90.86%,260.1MiB,1.938GiB,13.10%,47.1MB,47.6MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.07%,263.1MiB,1.938GiB,13.26%,47.6MB,47.1MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,56.36%,269.4MiB,1.938GiB,13.57%,47.2MB,47.7MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,106.42%,272.5MiB,1.938GiB,13.73%,47.7MB,47.2MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,56.36%,269.4MiB,1.938GiB,13.57%,47.2MB,47.7MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,106.42%,272.5MiB,1.938GiB,13.73%,47.7MB,47.2MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,92.94%,278.9MiB,1.938GiB,14.05%,47.3MB,47.8MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,105.97%,282MiB,1.938GiB,14.21%,47.8MB,47.3MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,92.94%,278.9MiB,1.938GiB,14.05%,47.3MB,47.8MB,86kB,2.4MB,11
4792b602a5f2,sfe_laptop,105.97%,282MiB,1.938GiB,14.21%,47.8MB,47.3MB,90.1kB,2.62MB,12
3c8ef68fae4f,sfe_drone,91.65%,288MiB,1.938GiB,14.51%,47.4MB,47.9MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,106.91%,291.1MiB,1.938GiB,14.67%,47.9MB,47.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,91.65%,288MiB,1.938GiB,14.51%,47.4MB,47.9MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,106.91%,291.1MiB,1.938GiB,14.67%,47.9MB,47.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,0.78%,288MiB,1.938GiB,14.51%,47.4MB,47.9MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.54%,291.1MiB,1.938GiB,14.67%,47.9MB,47.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,0.78%,288MiB,1.938GiB,14.51%,47.4MB,47.9MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.54%,291.1MiB,1.938GiB,14.67%,47.9MB,47.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,0.84%,288MiB,1.938GiB,14.51%,47.4MB,47.9MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.20%,291.1MiB,1.938GiB,14.67%,47.9MB,47.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,0.84%,288MiB,1.938GiB,14.51%,47.4MB,47.9MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.20%,291.1MiB,1.938GiB,14.67%,47.9MB,47.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,1.11%,288.2MiB,1.938GiB,14.52%,47.4MB,47.9MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.24%,291.1MiB,1.938GiB,14.67%,47.9MB,47.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,1.11%,288.2MiB,1.938GiB,14.52%,47.4MB,47.9MB,86kB,2.4MB,7
4792b602a5f2,sfe_laptop,100.24%,291.1MiB,1.938GiB,14.67%,47.9MB,47.4MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,85.40%,297.3MiB,1.938GiB,14.98%,47.5MB,48MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,96.10%,300.3MiB,1.938GiB,15.13%,48MB,47.5MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,85.40%,297.3MiB,1.938GiB,14.98%,47.5MB,48MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,96.10%,300.3MiB,1.938GiB,15.13%,48MB,47.5MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,100.09%,297.3MiB,1.938GiB,14.98%,47.5MB,48MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,300.3MiB,1.938GiB,15.13%,48MB,47.5MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,100.09%,297.3MiB,1.938GiB,14.98%,47.5MB,48MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,0.00%,300.3MiB,1.938GiB,15.13%,48MB,47.5MB,90.1kB,2.62MB,8
3c8ef68fae4f,sfe_drone,110.38%,306.7MiB,1.938GiB,15.45%,47.6MB,48.1MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,80.41%,309.6MiB,1.938GiB,15.60%,48.1MB,47.6MB,90.1kB,2.62MB,6
3c8ef68fae4f,sfe_drone,110.38%,306.7MiB,1.938GiB,15.45%,47.6MB,48.1MB,86kB,2.4MB,5
4792b602a5f2,sfe_laptop,80.41%,309.6MiB,1.938GiB,15.60%,48.1MB,47.6MB,90.1kB,2.62MB,6
